i_time,local_time,Stand 13_Torque,Stand 14_Torque,Stand 15_Torque,Stand 16_Torque,Stand 17_Torque,Stand 13_LineSpeed,Stand 13_RPM,Stand 14_LineSpeed,Stand 14_RPM,Stand 15_LineSpeed,Stand 15_RPM,Stand 16_LineSpeed,Stand 16_RPM,Stand 17_LineSpeed,Stand 17_RPM,Stand 18_LineSpeed,Stand 18_RPM,Loop_Height Stand 12-13,Loop_Height Stand 13-14,Loop_Height Stand 14-15,Loop_HeightStand 15-16,Loop_Height Stand 16-17,Loop_Height Stand 17-18,Stand 13 downstream looper lifting command,Stand 14 downstream looper lifting command,Stand 15 downstream looper lifting command,Stand 16 downstream looper lifting command,Stand 17 downstream looper lifting command,Ghost Rolling,STAND_13_ACT_ELONGATION,STAND_14_ACT_ELONGATION,STAND_15_ACT_ELONGATION,STAND_16_ACT_ELONGATION,STAND_17_ACT_ELONGATION,STAND_18_ACT_ELONGATION,Stand 16 current,Stand 18 current,Master speed percentage,Stand 13 current,Stand 14 current,Stand 15 current,Stand 17 current
2024-05-28 07:30:36,2024-05-28 13:00:36,16.457144,4.580952,43.07619,33.647617,40.75238,1007.9524,1653.2953,1089.5619,1540.6095,1255.9048,1382.5524,1430.2858,1463.3524,1722.9429,1270.2572,2021.8762,1314.9714,26.438354,23.093225,18.542791,20.20786,18.413326,17.544003,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,393.46667,637.1905,89,314.94287,313.6476,563.01904,764.5238
2024-05-28 07:30:37,2024-05-28 13:00:37,16.240385,4.5673075,43.451923,33.817307,40.73077,1007.78845,1653.1443,1089.6346,1540.6346,1255.7019,1382.4712,1430.1443,1463.1827,1722.8077,1270.1154,2021.9231,1314.9712,26.308739,23.095612,18.602743,20.362932,18.711855,17.485401,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,396.77884,636.0481,89,312.15384,315.33655,564.8269,769.2789
2024-05-28 07:30:38,2024-05-28 13:00:38,16.235294,4.5784316,42.7549,33.39216,40.27451,1007.6961,1652.9412,1089.5294,1540.5,1255.5197,1382.1274,1429.804,1462.7646,1722.4509,1269.8334,2021.0785,1314.4608,26.380152,23.076221,18.493351,20.126858,18.444832,17.539568,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,392.61765,636.451,89,313.2549,310.2549,561.84314,759.41174
2024-05-28 07:30:39,2024-05-28 13:00:39,16.171429,4.847619,43,33.609524,40.37143,1007.3905,1652.4286,1089.1333,1539.9619,1254.7142,1381.2953,1429.5238,1462.4857,1721.9143,1269.4,2020.6285,1314.1809,26.28053,23.087324,18.620314,20.34081,18.535282,17.518301,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,393.49524,636.58093,89,312.58096,312.4,565.3905,762.2
2024-05-28 07:30:40,2024-05-28 13:00:40,16.097088,4.3689322,42.427185,33.116505,40.106796,1006.9709,1651.7087,1088.6505,1539.1942,1254.6311,1381.2719,1428.9126,1461.8932,1721.2719,1268.9612,2019.7379,1313.6796,26.432865,23.115822,18.482178,20.304945,18.805729,17.704292,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,390.5728,633.70874,89,315.89322,311.4369,560.3981,759.1456
2024-05-28 07:30:41,2024-05-28 13:00:41,16.039604,4.6534653,42.742573,33.148514,39.80198,1006.55444,1651.0396,1088.4851,1539.1089,1253.6633,1380.3861,1428.2178,1461.1881,1720.4653,1268.4258,2018.9802,1313.1782,26.19061,23.185888,18.747906,20.513521,18.952782,17.733269,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,390.8119,631.1881,89,311.2376,309.0792,563.7525,756.9703
2024-05-28 07:30:42,2024-05-28 13:00:42,16.028847,4.3076925,42.240383,32.83654,39.884617,1005.88464,1649.9423,1087.6154,1537.7693,1253.4135,1379.8269,1427.4807,1460.3846,1719.9038,1267.9135,2018.1538,1312.5769,26.438513,23.284668,18.654922,20.551624,19.824574,17.962002,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,388.60577,631.21155,89,310.1154,310.91345,554.4039,759.6827
2024-05-28 07:30:43,2024-05-28 13:00:43,16.490196,4.5686274,42.401962,32.52941,39.519608,1005.0294,1648.402,1086.2941,1535.9117,1251.8431,1378.0294,1425.9902,1458.9706,1718.1666,1266.6471,2016.4706,1311.4803,27.024942,23.752277,19.111752,20.98118,19.810522,18.113867,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,384.5392,626.22546,89,310.32352,307.43137,552.22546,746.08826
2024-05-28 07:30:44,2024-05-28 13:00:44,16.838095,5.0285716,42.961906,32.37143,39.57143,1003.1905,1645.5619,1084.1523,1532.9333,1249.8572,1375.9619,1424.4952,1457.4381,1717.4095,1266.1523,2015.5333,1310.762,27.599092,24.367805,20.133202,22.403067,20.570045,18.78164,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,385.74286,629.69525,89,326.44763,325.85715,563.21906,755.4762
2024-05-28 07:30:45,2024-05-28 13:00:45,16.76699,4.6796117,43.86408,32.650486,40.08738,998.4951,1637.8156,1079.4661,1526.3787,1244.7961,1370.5145,1421.1165,1453.9612,1714.7767,1264.1844,2012.9902,1309.1844,27.789974,24.859566,21.008894,23.368214,21.105064,19.300503,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,387.70874,633.8641,89,325.47574,330.5437,574.5922,763.0874
2024-05-28 07:30:46,2024-05-28 13:00:46,17.445545,5.277228,43.92079,32.851486,40.425743,994.7624,1631.6436,1075.9703,1521.3861,1242.2278,1367.495,1418.396,1451.1881,1712.8812,1262.703,2010.9604,1307.9604,28.116386,25.12927,21.211384,23.614326,21.300003,19.288082,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,386.62375,632.9505,89,329.53467,333.71286,571.35645,760.29706
2024-05-28 07:30:47,2024-05-28 13:00:47,17.701923,5.5384617,44.384617,32.875,40.134617,992.91345,1628.6346,1073.6635,1518.1923,1240.4615,1365.5673,1417.5096,1450.25,1712.2307,1262.3269,2010.3365,1307.4519,28.119308,25.220747,21.361755,23.50413,21.116272,19.123493,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,387.64423,629.75,89,336.3654,330.70193,578.3269,760.36536
2024-05-28 07:30:48,2024-05-28 13:00:48,17.431372,5.2058825,43.960785,32.715687,40.490196,991.9314,1627.0294,1072.8529,1516.902,1239.5098,1364.6274,1417.0785,1449.804,1711.9412,1262.1274,2009.804,1307.2354,28.513273,25.23419,21.191553,23.151203,20.876722,19.122608,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,385.66666,633.7941,89,337.41177,333.52942,577.36273,759.7451
2024-05-28 07:30:49,2024-05-28 13:00:49,17.180952,5.6285715,44.609524,33.04762,40.352383,990.0571,1623.9524,1070.9714,1514.238,1238.4667,1363.3429,1416.1143,1448.6571,1711.0762,1261.3715,2008.5905,1306.381,19.048655,25.46613,21.329338,22.998016,20.703568,18.948019,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,388.10477,628.6762,89,329.4762,337.48572,580.9143,762.6667
2024-05-28 07:30:50,2024-05-28 13:00:50,15.009615,5.0961537,42.490383,32.548077,40.64423,993.7789,1629.9615,1063.5962,1503.9231,1234.6827,1359.25,1416.0481,1448.625,1711.4135,1261.7212,2008.9327,1306.5769,70.12271,29.727247,20.697687,23.854414,20.826859,18.946709,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,383.02884,631.7981,89,361.5,392.52884,568.1058,765.2019
2024-05-28 07:30:51,2024-05-28 13:00:51,7.127451,4.5588236,28.029411,26.950981,41.42157,1020.2549,1673.3823,1086.7157,1536.6078,1250.8334,1377.1372,1416.5098,1449.3726,1708.7843,1259.8529,2007.1372,1305.3823,125.40883,125.60894,94.80954,53.90235,18.610367,6.7436805,f,f,f,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,361.2843,645.2941,89,294.60785,345.15686,467.80392,777.3039
2024-05-28 07:30:52,2024-05-28 13:00:52,1.0380952,4.5238094,5.9714284,7.161905,5.3714285,1047.1428,1717.6666,1123.6761,1588.7905,1281.8,1411.1428,1435.4,1468.4762,1725.0952,1271.7905,2029.5238,1320.0571,125.38205,125.60697,125.41964,126.51428,118.828354,85.50866,f,f,f,f,f,f,1.128,1.081,1.152,1.139,1.205,1.173,257.2,506.2857,89,213.26666,351.01904,303.1143,486.61905
2024-05-28 07:30:53,2024-05-28 13:00:53,1.0873786,0.44660193,0.9708738,2.5825243,4.9805827,1047.0874,1717.4757,1132.3301,1601.068,1308.2427,1440.3398,1486.9126,1521.165,1756.0776,1294.6407,2052.3884,1334.903,125.37877,125.60672,125.42385,126.515144,118.8297,103.29184,f,f,f,f,f,f,1.128,1.081,1.152,1.139,1.205,1.173,223.23302,447.5437,89,212.90291,288.9903,258.05826,447.25244
2024-05-28 07:30:54,2024-05-28 13:00:54,1.1584158,0.4950495,1.089109,2.910891,1.7920792,1047,1717.5446,1132.0396,1600.802,1306.3367,1438.1683,1486.396,1520.6534,1765.0099,1301.1782,2069.891,1346.3069,125.37671,125.607025,125.42546,126.51259,118.826126,103.29308,f,f,f,f,f,f,1.128,1.081,1.152,1.139,1.205,1.173,218.82178,419.27722,89,210.73267,287.24753,256.8614,423.1386
2024-05-28 07:30:55,2024-05-28 13:00:55,0.96153843,0.32692307,1.2692307,2.9134614,1.8365384,1047.1635,1717.5577,1132.3943,1601.1443,1305.5288,1437.1635,1486.3077,1520.5096,1764.9712,1301.2115,2068.2595,1345.2788,125.37598,125.60698,125.42173,126.51626,118.82508,103.29308,f,f,f,f,f,f,1.128,1.081,1.152,1.139,1.205,1.173,220.03847,419.84616,89,213.82692,290.35577,260.39423,427.64423
2024-05-28 07:30:56,2024-05-28 13:00:56,1.1666666,0.50980395,1.1960784,2.872549,1.8235294,1047.0686,1717.3431,1132.6863,1601.7157,1304.9706,1436.5392,1486.3823,1520.6078,1765.0294,1301.3137,2067.5881,1344.6666,125.37895,125.60839,125.42108,126.518745,118.8256,103.29221,f,f,f,f,f,f,1.128,1.081,1.152,1.139,1.205,1.173,219.23529,419.2843,89,210.09804,285.47058,255.10785,419.5392
2024-05-28 07:30:57,2024-05-28 13:00:57,1.0095239,0.53333336,1.2095238,2.8857143,1.9047619,1047.219,1717.5524,1132.2,1600.9524,1304.8667,1436.6476,1486.4191,1520.6381,1764.9238,1301.1714,2067.2,1344.5238,125.38101,125.60777,125.42017,126.515305,118.82508,103.28651,f,f,f,f,f,f,1.128,1.081,1.152,1.139,1.205,1.173,220.27618,421.6857,89,214.07619,291.7619,260.01904,429.17142
2024-05-28 07:30:58,2024-05-28 13:00:58,1.0485437,0.5339806,1.3398058,2.9514563,1.9029126,1047.0874,1717.5631,1132.7476,1601.7185,1304.6407,1436.3398,1486.4855,1520.6213,1764.9126,1301.1554,2067.1748,1344.5145,125.37718,125.60946,125.423584,126.51958,118.82739,103.28996,f,f,f,f,f,f,1.128,1.081,1.152,1.139,1.205,1.173,219.70874,419.7864,89,212.72815,290.03885,258.6699,426.83496
2024-05-28 07:30:59,2024-05-28 13:00:59,1.2178218,0.44554454,1.2772278,2.871287,1.8811882,1047.0297,1717.5248,1132.5347,1601.4456,1304.6732,1436.3069,1486.4059,1520.6832,1765.1387,1301.2772,2067.099,1344.5446,125.38371,125.60925,125.42186,126.51737,118.82691,103.29022,f,f,f,f,f,f,1.128,1.081,1.152,1.139,1.205,1.173,221.35643,422.59406,89,213.84158,290.53467,258.9505,426.77228
2024-05-28 07:31:00,2024-05-28 13:01:00,0.9519231,0.5673077,1.3269231,2.9038463,1.8076923,1047.0673,1717.4135,1132.3654,1601.2885,1304.6827,1436.3846,1486.3077,1520.5193,1765.0481,1301.25,2067.202,1344.5481,125.39927,125.610504,125.425224,126.51755,118.82508,103.291466,f,f,f,f,f,f,1.128,1.081,1.152,1.139,1.205,1.173,219.73077,419.94232,89,212.04808,288.9904,258.19232,425.89423
2024-05-28 07:31:01,2024-05-28 13:01:01,1.3235294,0.5588235,1.2647059,2.9607842,1.8921568,1047.196,1717.4412,1132.0392,1600.6765,1304.8431,1436.5785,1486.3235,1520.5686,1765.0785,1301.2059,2067.0981,1344.4117,125.38268,125.60756,125.41807,126.518745,118.82508,103.29033,f,f,f,f,f,f,1.128,1.081,1.152,1.139,1.205,1.173,219.80392,418.01962,89,212.06863,288.40195,257.06863,423.05884
2024-05-28 07:31:02,2024-05-28 13:01:02,7.6698112,-0.9716981,1.3207548,2.8773584,1.9433962,1028.3585,1686.783,1128.1321,1595.151,1304.6698,1436.349,1486.349,1520.6321,1765.1132,1301.2264,2067.0942,1344.3773,31.230907,73.42705,116.26204,126.525764,118.831314,103.29096,t,f,f,f,f,f,1.128,1.081,1.152,1.139,1.205,1.173,220.35849,422.1887,89,302.28302,332.54718,259.19812,426.6698
2024-05-28 07:31:03,2024-05-28 13:01:03,19.028847,6.644231,31.798077,19.701923,10.096154,1005.83655,1649.7981,1087.6731,1537.8269,1259.6154,1386.7981,1460.5096,1494.1538,1755.4423,1294.1538,2066.9807,1344.3462,28.397436,24.872969,11.47149,41.181206,71.35973,87.38762,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.205,1.173,327.8654,418.3654,89,358.3654,365.7404,489.07693,496.375
2024-05-28 07:31:04,2024-05-28 13:01:04,17.882353,6.04902,45.911766,35.186275,43.02941,998.4706,1637.8823,1080.0392,1527.2157,1242.7354,1368.1569,1424.7157,1457.5785,1719.5588,1267.7059,2012.7255,1309.1372,27.92717,25.278652,23.418621,23.185417,21.40581,16.167494,t,t,t,t,t,f,1.128,1.0816275,1.152,1.1392549,1.205,1.173,410.11765,661.0784,89,354.84314,359.70587,592.77454,795.951
2024-05-28 07:31:05,2024-05-28 13:01:05,19.542856,7.2761903,47.37143,36.647617,43.52381,997.7524,1636.4476,1078.9905,1525.7142,1242.7238,1368.1143,1422.1143,1454.9429,1718.6476,1267,2015.981,1311.1238,27.65766,24.672031,21.86134,23.27619,22.299795,20.950544,t,t,t,t,t,f,1.128,1.082,1.152,1.14,1.2057048,1.1739048,417.9524,685.8762,89,347.02856,338.75238,605.18097,799.17145
2024-05-28 07:31:06,2024-05-28 13:01:06,17.592234,5.6213593,46.281555,35.650486,41.941746,999.31067,1639.1554,1080.9902,1528.4467,1244.9708,1370.6602,1422.8156,1455.6893,1719.6893,1267.7573,2018.2233,1312.6019,27.260815,24.093258,20.83916,22.830519,21.59595,17.783133,t,t,t,t,t,f,1.128,1.082,1.152,1.140602,1.2066894,1.174,411.59222,654.16504,89,335.18448,337.30096,596.5922,787.4175
2024-05-28 07:31:07,2024-05-28 13:01:07,17.524752,6.029703,45.326733,35.425743,41.61386,1001.0396,1642.0891,1082.5446,1530.6534,1248.1584,1374.0693,1423.9109,1456.8713,1720.6832,1268.5149,2020.2476,1313.9504,26.904829,23.725283,19.881742,21.973553,20.88122,17.161875,t,t,t,t,t,f,1.128,1.082,1.152,1.141,1.207198,1.174,405.55444,649.74255,89,329.9505,326.7624,585.1287,780.93066
2024-05-28 07:31:08,2024-05-28 13:01:08,16.759615,4.951923,45.10577,35.64423,41.471153,1002.11536,1643.7693,1084.4615,1533.4038,1249.3654,1375.4327,1425.0769,1457.9712,1721.6923,1269.25,2021.3365,1314.6635,26.578493,23.266521,19.187197,21.170624,20.356434,16.743975,t,t,t,t,t,f,1.128,1.082,1.152,1.141,1.208,1.174,409.5096,644.5577,89,320.54807,316.09616,586.0769,778.9327
2024-05-28 07:31:09,2024-05-28 13:01:09,16.588236,5.0784316,44.2451,35.480392,41.480392,1003.60785,1646.1177,1085.6177,1534.9117,1251.1569,1377.3726,1426.7255,1459.6765,1723.1765,1270.4117,2022.5,1315.4509,26.305988,23.007732,18.598383,20.214237,19.297482,16.477201,t,t,t,t,t,f,1.128,1.082,1.152,1.141,1.208,1.174,407.98038,639.8333,89,316.35294,314.5,574.7941,779.46075
2024-05-28 07:31:10,2024-05-28 13:01:10,16.390476,4.561905,43.095238,35.019047,41.228573,1004.86664,1648.2476,1086.6095,1536.4857,1252.4667,1378.9333,1428.0476,1461,1724.4572,1271.2953,2023.1143,1315.8191,26.295303,22.861168,18.18395,19.718248,18.420116,16.273321,t,t,t,t,t,f,1.128,1.082,1.152,1.141,1.208,1.174,405.60953,636.0095,89,314.1238,315.82858,564.88574,771.9143
2024-05-28 07:31:11,2024-05-28 13:01:11,16.737864,4.553398,42.932037,34.718445,40.63107,1005.9029,1649.9708,1087.9902,1538.3398,1253.7476,1380.2427,1429,1461.9708,1725.6796,1272.2136,2023.8738,1316.3107,26.382141,22.88281,18.141354,19.5173,18.066967,16.227861,t,t,t,t,t,f,1.128,1.0816894,1.152,1.141,1.208,1.1737281,402.2233,631.19415,89,316.81552,314,565.75726,763.06793
2024-05-28 07:31:12,2024-05-28 13:01:12,15.920792,4.6138616,43.41584,35.17822,41.09901,1006.48517,1651,1088.5248,1539.1683,1254.3466,1380.7921,1429.9208,1462.9406,1726.5742,1272.9802,2024.4653,1316.5742,26.20462,22.81718,18.203974,19.69566,18.16384,16.329952,t,t,t,t,t,f,1.128,1.081,1.152,1.1400892,1.208,1.173,406.10892,630.5248,89,313.8812,319.9604,571.56433,774.2871
2024-05-28 07:31:13,2024-05-28 13:01:13,16.10577,4.4615383,42.846153,34.625,41.01923,1007.3942,1652.4231,1089.2212,1540.0673,1255.25,1381.9038,1430.2307,1463.2212,1726.8462,1273.0865,2024.4038,1316.5769,26.257458,22.796316,18.048414,19.518843,18.17847,16.482853,t,t,t,t,t,f,1.128,1.081,1.152,1.14,1.208,1.173,402.96155,631.2308,89,316.10577,315,564.13464,773.1539
2024-05-28 07:31:14,2024-05-28 13:01:14,16.205883,4.509804,43.117645,34.872547,41.02941,1007.7549,1652.9314,1089.5392,1540.5098,1255.3137,1382.0588,1430.4902,1463.5294,1727.2745,1273.3431,2024.6569,1316.7059,26.233961,22.85584,18.100096,19.597578,18.139389,16.46728,t,t,t,t,t,f,1.128,1.081,1.152,1.14,1.208,1.173,402.5,630.03925,89,318.34314,314.15686,569.41174,770.85297
2024-05-28 07:31:15,2024-05-28 13:01:15,16.366337,4.4059405,43.12871,34.66337,41.17822,1007.68317,1653.0099,1089.7228,1540.7327,1255.5941,1382.2278,1430.5149,1463.6238,1727.604,1273.6633,2024.7524,1316.9109,26.401293,22.844513,18.120335,19.714798,18.245138,16.65418,t,t,t,t,t,f,1.128,1.081,1.152,1.14,1.208,1.1723268,403.80197,633.802,89,312.25742,314.39603,564.9406,773.8911
2024-05-28 07:31:16,2024-05-28 13:01:16,16.163462,4.5096154,43.634617,34.942307,41.10577,1007.9327,1653.2307,1089.6443,1540.6731,1255.4423,1382.1635,1430.7115,1463.75,1727.4904,1273.625,2024.9327,1316.9231,26.225273,22.95233,18.296934,19.8588,18.39553,16.719183,t,t,t,t,t,f,1.128,1.081,1.152,1.14,1.208,1.172,403.31732,630.2789,89,313.70193,314.28845,569.28845,770.0577
2024-05-28 07:31:17,2024-05-28 13:01:17,16.362745,4.509804,43.343136,34.960785,41.598038,1007.951,1653.1765,1089.6372,1540.6863,1255.9706,1382.5588,1430.7157,1463.7549,1727.6765,1273.6274,2024.6569,1316.7059,26.244097,22.89257,18.13657,19.84103,18.561832,16.90007,t,t,t,t,t,f,1.128,1.081,1.152,1.14,1.208,1.172,405.10785,634.77454,89,314.82352,310.82352,566.6863,779.1961
2024-05-28 07:31:18,2024-05-28 13:01:18,16.238094,4.6857142,43.228573,34.62857,40.933334,1008.0762,1653.4952,1089.619,1540.6285,1256.0476,1382.762,1430.762,1463.8381,1727.6857,1273.6857,2024.7238,1316.8381,26.298412,22.928505,18.200733,19.861423,18.442493,16.810785,t,t,t,t,t,f,1.128,1.081,1.152,1.14,1.208,1.172,402.7619,629.89526,89,318.1238,316.53333,568.1619,773.2286
2024-05-28 07:31:19,2024-05-28 13:01:19,16.203884,4.1650486,43.00971,34.76699,41.184467,1008.1456,1653.6117,1089.6407,1540.6213,1255.9418,1382.6213,1430.8058,1463.932,1727.6311,1273.5825,2024.8641,1316.8835,26.49627,22.93368,18.233961,20.003387,18.682688,16.944437,t,t,t,t,t,f,1.128,1.081,1.152,1.139437,1.208,1.172,402.4563,632.4951,89,318.08737,313.05826,567.35925,776.26215
2024-05-28 07:31:20,2024-05-28 13:01:20,16.29703,4.5544553,43.425743,34.69307,40.980198,1008.1881,1653.6337,1089.6633,1540.5941,1255.9901,1382.604,1430.6633,1463.7426,1727.5742,1273.5742,2024.8713,1316.802,26.364384,23.142937,18.39147,20.030832,18.624447,17.02326,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,402.27722,627.7129,89,313.27722,311.46533,568.88116,771.8515
2024-05-28 07:31:21,2024-05-28 13:01:21,16.10577,4.701923,43.673077,35.057693,41.673077,1007.9519,1653.2212,1089.1923,1540,1255.375,1382.1057,1430.6154,1463.6827,1727.3365,1273.5288,2024.5096,1316.7115,26.307953,22.964247,18.369286,20.359833,19.064482,17.158247,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,404.56732,634.21155,89,311.9904,311.21155,571.25,778.9327
2024-05-28 07:31:22,2024-05-28 13:01:22,16.284313,4.3235292,43.07843,34.42157,40.882355,1007.85297,1653.1863,1089.5883,1540.4706,1255.6471,1382.402,1430.4314,1463.4902,1727.3137,1273.3235,2024.7059,1316.8431,26.36708,23.024027,18.317291,20.096327,18.713516,17.0841,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,399.43137,633.0098,89,314.43137,311.41177,567.902,770.402
2024-05-28 07:31:23,2024-05-28 13:01:23,16.171429,4.542857,43.352383,34.58095,41.04762,1007.89526,1653.2,1089.5048,1540.4191,1255.4952,1382.3143,1430.4476,1463.4667,1727.4191,1273.4952,2024.4476,1316.7047,26.343504,23.034473,18.347786,20.260017,18.88279,17.136202,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,402.34286,632.1524,89,310.4381,308.67618,564.6095,770.1429
2024-05-28 07:31:24,2024-05-28 13:01:24,16.320389,4.5436893,43.048542,34.2233,40.7767,1007.9126,1653.2427,1089.5923,1540.6213,1255.6213,1382.3883,1430.3398,1463.4369,1727.0292,1273.2719,2024.4951,1316.7087,26.316095,23.082457,18.30267,20.146477,18.887754,17.247864,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,398.63107,631.35925,89,314.3398,310.32037,565.0582,772.15533
2024-05-28 07:31:25,2024-05-28 13:01:25,15.970297,4.267327,43.247524,34.50495,41,1008,1653.297,1089.2772,1540.2377,1255.2079,1381.8911,1430.3663,1463.4456,1727.3564,1273.3367,2024.4159,1316.6436,26.16825,22.990099,18.395071,20.325867,19.086363,17.24824,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,402.32672,627.53467,89,311.34653,314.47525,568.54456,773.11884
2024-05-28 07:31:26,2024-05-28 13:01:26,16.14423,4.5384617,42.692307,34.03846,40.692307,1007.7789,1653.0769,1089.4615,1540.4904,1255.4807,1382.1923,1430.25,1463.2885,1727.0481,1273.25,2024.2981,1316.4712,26.302982,23.051191,18.320871,20.162106,19.05052,17.289389,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,397.67307,629.0192,89,313.21155,309.19232,559.625,765.2981
2024-05-28 07:31:27,2024-05-28 13:01:27,15.941176,4.490196,42.97059,34.186275,40.705883,1007.951,1653.3431,1089.4117,1540.4509,1255.3628,1382.0883,1430.2059,1463.2059,1726.9706,1273.2354,2024.3823,1316.5785,26.160864,23.050814,18.42287,20.380312,19.037855,17.305456,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,397.34314,627.82355,89,309.0392,310.69608,565.05884,762.85297
2024-05-28 07:31:28,2024-05-28 13:01:28,16.179245,4.264151,42.396225,33.943398,40.5,1007.8302,1653.1038,1089.3396,1540.2358,1255.4811,1382.2075,1430.1227,1463.1887,1727.0566,1273.1887,2024.217,1316.4623,26.245155,23.035345,18.347803,20.258324,19.056479,17.553988,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,396.43396,628.9434,89,310.69812,307.70755,558.90564,762.9717
2024-05-28 07:31:29,2024-05-28 13:01:29,15.932693,4.5,42.596153,33.798077,40.201923,1007.8461,1653.2212,1088.9904,1539.8269,1255.0962,1381.75,1429.9615,1462.9135,1726.9904,1273.1346,2024.0288,1316.4327,26.120356,23.13326,18.44782,20.364738,19.127443,17.433039,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,394.8846,623.8558,89,309.0096,306.77884,557.49036,759.9327
2024-05-28 07:31:30,2024-05-28 13:01:30,16.068628,4.509804,42.07843,33.45098,40.205883,1007.58826,1652.7745,1089.1471,1540.1863,1255.1863,1381.8137,1429.902,1462.902,1726.9608,1273.0392,2023.8235,1316.3529,26.384153,23.224247,18.385849,20.482958,19.45512,17.698086,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,393.34314,627.0294,89,310.7745,313.69608,557.53925,761.39215
2024-05-28 07:31:31,2024-05-28 13:01:31,16.428572,4.304762,42.190475,33.028572,39.74286,1007.34283,1652.1619,1088.4667,1538.981,1254.5905,1381.1238,1429.4476,1462.3524,1726.0667,1272.5905,2023.4667,1316.0381,26.911564,23.607512,18.882984,21.03624,19.773188,17.84739,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,389.00952,622.6286,89,316.14285,310.79047,555.9048,752.45715
2024-05-28 07:31:32,2024-05-28 13:01:32,16.708738,4.786408,43.029125,33.058254,40.067963,1005.75726,1649.5049,1087.2913,1537.3398,1252.4855,1379,1428.4855,1461.4855,1726.1068,1272.5729,2023.233,1315.8156,27.570438,24.305208,20.007875,22.509935,20.708513,18.483799,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,388.04855,624.80585,89,327.2427,323.32037,568.3398,760.1359
2024-05-28 07:31:33,2024-05-28 13:01:33,16.70297,4.821782,43.524754,33.049503,40.33663,1001.802,1643.3268,1082.5149,1530.5544,1249.2278,1375.2673,1426.2871,1459.2079,1725.297,1271.8514,2022.7426,1315.5742,27.863407,24.907265,20.948833,23.560368,21.250334,19.238935,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,391.37625,628.1584,89,334.1188,332,575.31683,765.54456
2024-05-28 07:31:34,2024-05-28 13:01:34,17.567308,5.5576925,43.692307,33.201923,40.759617,998.5,1637.9615,1079.8462,1526.8173,1246.6154,1372.4038,1424.7019,1457.6827,1724.8365,1271.625,2022.4807,1315.4423,28.169022,25.236458,21.232384,23.860092,21.473978,19.336422,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,387.90384,631.11536,89,334.96155,329.26923,573.9423,767.3077
2024-05-28 07:31:35,2024-05-28 13:01:35,17.911764,5.490196,44.343136,33.313725,40.558823,996.7059,1634.8823,1077.9706,1524.0491,1245.0785,1370.6471,1423.9803,1456.804,1724.5197,1271.3628,2022.2549,1315.3431,28.11578,25.284729,21.41396,23.685747,21.3002,19.163712,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,392.64706,628.32355,89,341.31372,337.11765,581.2059,764.58826
2024-05-28 07:31:36,2024-05-28 13:01:36,17.933332,5.7904763,44.44762,33.057144,40.733334,995.7238,1633.238,1076.6761,1522.3143,1244.5905,1370.2667,1423.3905,1456.3715,1724.4191,1271.3048,2021.9333,1315.0952,28.543959,25.311604,21.184416,23.279768,21.144869,19.020079,t,t,t,t,t,f,1.128,1.081,1.152,1.139,1.208,1.172,390.1905,629.1905,89,331.79047,326.00952,570.2857,766.6095
